osm_id	building_type	name	truth_id	truth_name	cluster_id
64988494	apartments	G			393
117795643	apartments	역삼대우디오빌			303
129600576	apartments	503동			717
129600577	apartments	502동			718
129600578	apartments	506동			708
129600579	apartments	504동			713
129600580	apartments	505동			710
129600581	apartments	501동			721
129600582	apartments	507동			706
166189194	apartments	104	473260560.0	삼성아파트	560
172246210	apartments				456
182192513	apartments	101	443028264.0	대치동부센트레빌아파트	441
182192515	apartments	103	443028264.0	대치동부센트레빌아파트	441
182192516	apartments	104	443028264.0	대치동부센트레빌아파트	441
182192517	apartments	105	443028264.0	대치동부센트레빌아파트	441
182197532	apartments	타워팰리스 B동	443030426.0	삼성타워팰리스1차	395
182197533	apartments	A	443030426.0	삼성타워팰리스1차	395
182197534	apartments	C동	443030426.0	삼성타워팰리스1차	395
182197535	apartments	D	443030426.0	삼성타워팰리스1차	395
182695688	apartments	10	549692900.0	개포우성1차아파트	480
182695689	apartments	1	549692900.0	개포우성1차아파트	476
182695690	apartments	2	549692900.0	개포우성1차아파트	476
182695691	apartments	3	549692900.0	개포우성1차아파트	476
182695692	apartments	5	549692900.0	개포우성1차아파트	477
182695693	apartments	6	549692900.0	개포우성1차아파트	476
182695694	apartments	7	549692900.0	개포우성1차아파트	477
182695695	apartments	8	549692900.0	개포우성1차아파트	477
182695696	apartments	9	549692900.0	개포우성1차아파트	480
182695697	apartments	11	549692899.0	개포우성2차아파트	440
182695698	apartments	12	549692899.0	개포우성2차아파트	440
182695699	apartments	13	549692899.0	개포우성2차아파트	439
182695700	apartments	14	549692899.0	개포우성2차아파트	439
182695701	apartments	15	549692899.0	개포우성2차아파트	439
192695678	apartments	104	548704026.0	한솔마을아파트	577
192695680	apartments	103	548704025.0	상록수아파트	577
192695682	apartments	103	548704026.0	한솔마을아파트	577
192695683	apartments	203	548704026.0	한솔마을아파트	577
192695685	apartments	105	548704026.0	한솔마을아파트	577
192695686	apartments	305	548704026.0	한솔마을아파트	577
192695688	apartments	109	548704025.0	상록수아파트	577
192695689	apartments	302	548704026.0	한솔마을아파트	577
192695692	apartments	110	548704025.0	상록수아파트	577
192695694	apartments	101	548704026.0	한솔마을아파트	577
192695695	apartments	102	548704025.0	상록수아파트	577
192695696	apartments	105	548704025.0	상록수아파트	577
192695697	apartments	210	548704025.0	상록수아파트	577
192695698	apartments	106	548704025.0	상록수아파트	577
192695700	apartments	107	548704025.0	상록수아파트	577
192695701	apartments	206	548704026.0	한솔마을아파트	577
192695703	apartments	208	548704025.0	상록수아파트	577
192695705	apartments	204	548704026.0	한솔마을아파트	577
192695706	apartments	202	548704025.0	상록수아파트	577
192695708	apartments	108	548704025.0	상록수아파트	577
192695709	apartments	102	548704026.0	한솔마을아파트	577
192695712	apartments	101	548704025.0	상록수아파트	577
192695714	apartments	306	548704026.0	한솔마을아파트	577
192695717	apartments	301	548704026.0	한솔마을아파트	577
192695721	apartments	202	548704026.0	한솔마을아파트	577
192695723	apartments	107	548704026.0	한솔마을아파트	577
192695726	apartments	303	548704026.0	한솔마을아파트	577
192695727	apartments	201	548704026.0	한솔마을아파트	577
192695730	apartments	207	548704025.0	상록수아파트	577
192695731	apartments	204	548704025.0	상록수아파트	577
192695735	apartments	307	548704026.0	한솔마을아파트	577
192695738	apartments	201	548704025.0	상록수아파트	577
192695739	apartments	104	548704025.0	상록수아파트	577
192695741	apartments	211	548704025.0	상록수아파트	577
192695743	apartments	106	548704026.0	한솔마을아파트	577
192695745	apartments	206	548704025.0	상록수아파트	577
192695747	apartments	203	548704025.0	상록수아파트	577
192695749	apartments	209	548704025.0	상록수아파트	577
192695759	apartments	108	548704028.0	청솔빌리지아파트	577
192695761	apartments	112	548704028.0	청솔빌리지아파트	577
192695763	apartments	107	548704028.0	청솔빌리지아파트	577
192695765	apartments	109	548704028.0	청솔빌리지아파트	577
192695766	apartments	101	548704028.0	청솔빌리지아파트	577
192695767	apartments	103	548704028.0	청솔빌리지아파트	577
192695770	apartments	111	548704028.0	청솔빌리지아파트	577
192695773	apartments		548704028.0	청솔빌리지아파트	577
192695775	apartments	106	548704028.0	청솔빌리지아파트	577
192695777	apartments	110	548704028.0	청솔빌리지아파트	577
192695779	apartments	102	548704028.0	청솔빌리지아파트	577
192695780	apartments	105	548704028.0	청솔빌리지아파트	577
192728182	apartments	91동	471724556.0	압구정현대8차아파트	264
192743492	apartments	107동	313652588.0	롯데캐슬프레미어아파트	318
192743495	apartments	106동	313652588.0	롯데캐슬프레미어아파트	318
192743499	apartments	105동	313652588.0	롯데캐슬프레미어아파트	318
192743502	apartments	108동	313652588.0	롯데캐슬프레미어아파트	318
192743506	apartments	104동	313652588.0	롯데캐슬프레미어아파트	318
192743508	apartments	61동	432735931.0	현대3차아파트	273
192743510	apartments	102동	313652588.0	롯데캐슬프레미어아파트	318
192743514	apartments	63동	432735931.0	현대3차아파트	273
192743515	apartments	103동	313652588.0	롯데캐슬프레미어아파트	318
192743517	apartments	이스트윙	614498553.0	삼성동현대아이파크아파트	503
192743519	apartments	웨스트윙	614498553.0	삼성동현대아이파크아파트	503
192743522	apartments	사우스윙	614498553.0	삼성동현대아이파크아파트	501
192743526	apartments	62동	432735931.0	현대3차아파트	166
192743528	apartments	64동	432735931.0	현대3차아파트	272
192743530	apartments	109동	313652588.0	롯데캐슬프레미어아파트	318
192743532	apartments	101동	313652588.0	롯데캐슬프레미어아파트	318
192760470	apartments	대림아크로빌			270
192760472	apartments	76동	432735925.0	현대5차아파트	206
192760473	apartments	75동	432735925.0	현대5차아파트	206
192760478	apartments	85동	432735930.0	현대6,7차아파트압구	204
192760483	apartments	74동	432735925.0	현대5차아파트	207
192760487	apartments	80동	432735930.0	현대6,7차아파트압구	199
192760490	apartments	84동	432735930.0	현대6,7차아파트압구	200
192760493	apartments	73동	432735925.0	현대5차아파트	207
192760497	apartments	77동	432735930.0	현대6,7차아파트압구	205
192760500	apartments	79동	432735930.0	현대6,7차아파트압구	201
192760502	apartments	83동	432735930.0	현대6,7차아파트압구	202
192760504	apartments	86동	432735930.0	현대6,7차아파트압구	265
192760507	apartments	78동	432735930.0	현대6,7차아파트압구	203
192760510	apartments	82동	432735930.0	현대6,7차아파트압구	204
192760512	apartments	87동	432735930.0	현대6,7차아파트압구	200
192760515	apartments	81동	432735930.0	현대6,7차아파트압구	198
192760520	apartments	56동	432735926.0	현대4차아파트	166
192760521	apartments	54동	432735926.0	현대4차아파트	166
192760522	apartments	52동	432735926.0	현대4차아파트	166
192760523	apartments	51동	432735926.0	현대4차아파트	166
192760524	apartments	55동	432735926.0	현대4차아파트	166
192760526	apartments	53동	432735926.0	현대4차아파트	166
192760528	apartments	71동	432735925.0	현대5차아파트	166
192760530	apartments	72동	432735925.0	현대5차아파트	166
193180200	apartments	211동	432735929.0	현대13차아파트	164
193180202	apartments	210동	432735929.0	현대13차아파트	164
193180206	apartments	204동	432735928.0	현대14차아파트	164
193180208	apartments	23동	432735924.0	현대1,2차아파트	166
193180209	apartments	203동	432735928.0	현대14차아파트	164
193180210	apartments	201동	432735927.0	현대10차아파트	165
193180211	apartments	13동	432735924.0	현대1,2차아파트	166
193180212	apartments	12동	432735924.0	현대1,2차아파트	166
193180213	apartments	20동	432735924.0	현대1,2차아파트	166
193180214	apartments	24동	432735924.0	현대1,2차아파트	166
193180215	apartments	11동	432735924.0	현대1,2차아파트	166
193180216	apartments	25동	432735924.0	현대1,2차아파트	166
193180217	apartments	10동	432735924.0	현대1,2차아파트	166
193180218	apartments	22동	432735924.0	현대1,2차아파트	166
193180219	apartments	21동	432735924.0	현대1,2차아파트	166
193180220	apartments				164
193180223	apartments				164
193180226	apartments	202동	432735927.0	현대10차아파트	165
193180230	apartments	205동	432735928.0	현대14차아파트	164
193180233	apartments	31동	432735924.0	현대1,2차아파트	166
193180234	apartments	33동	432735924.0	현대1,2차아파트	166
193180236	apartments	208동	432735929.0	현대13차아파트	164
193180237	apartments	209동	432735929.0	현대13차아파트	164
193180238	apartments	32동	432735924.0	현대1,2차아파트	166
194285958	apartments	206	510394410.0	역삼 아이파크	298
194285959	apartments		510394405.0	래미안 펜타빌	300
194285960	apartments	207	510394410.0	역삼 아이파크	298
194285961	apartments		510394405.0	래미안 펜타빌	300
194286589	apartments	205	510394410.0	역삼 아이파크	298
194454525	apartments	106동	548803577.0	개나리 래미안아파트	296
194454526	apartments	101동	548803577.0	개나리 래미안아파트	296
194454528	apartments	105동	548803577.0	개나리 래미안아파트	296
194454529	apartments	107동	548803577.0	개나리 래미안아파트	296
220545877	apartments	101동	559600505.0	논현신동아파밀리에아파트	150
220545878	apartments	106동	559600505.0	논현신동아파밀리에아파트	150
220545879	apartments	105동	559600505.0	논현신동아파밀리에아파트	150
220545880	apartments	102동	559600505.0	논현신동아파밀리에아파트	150
220545881	apartments	103동	559600505.0	논현신동아파밀리에아파트	150
220545882	apartments	104동	559600505.0	논현신동아파밀리에아파트	150
232516191	apartments	서초예성그린캐슬아파트			71
250786416	apartments	송파한화오벨리스크			900
264753407	apartments	35동	471726187.0	압구정한양3차아파트	263
264753408	apartments	42동	471724684.0	압구정한양4차아파트	263
264753409	apartments	43동	471724684.0	압구정한양4차아파트	263
264753411	apartments	95동	471724556.0	압구정현대8차아파트	271
264753413	apartments	45동	471724684.0	압구정한양4차아파트	268
264753414	apartments	94동	471724556.0	압구정현대8차아파트	269
264753679	apartments	61동	471724970.0	압구정한양6차아파트	263
264754540	apartments	9동	471726603.0	압구정한양1차아파트	263
264754544	apartments	8동	471726603.0	압구정한양1차아파트	263
264754548	apartments	2동	471726603.0	압구정한양1차아파트	263
264754551	apartments	5동	471726603.0	압구정한양1차아파트	263
264754555	apartments	6동	471726603.0	압구정한양1차아파트	263
264754558	apartments	1동	471726603.0	압구정한양1차아파트	263
306366592	apartments	110동	491074920.0	서초래미안아파트	78
306366593	apartments	107동	491074920.0	서초래미안아파트	78
306366594	apartments	109동	491074920.0	서초래미안아파트	78
306366595	apartments	106동	491074920.0	서초래미안아파트	78
306366596	apartments	111동	491074920.0	서초래미안아파트	78
306366597	apartments	108동	491074920.0	서초래미안아파트	78
306387178	apartments	101동			79
306390260	apartments	104동	491074920.0	서초래미안아파트	78
306390261	apartments	113동	491074920.0	서초래미안아파트	16
306390262	apartments	105동	491074920.0	서초래미안아파트	78
306390263	apartments	102동	491074920.0	서초래미안아파트	78
306390264	apartments	103동	491074920.0	서초래미안아파트	78
306391164	apartments	101동	491074920.0	서초래미안아파트	78
313842482	apartments	서초파라곤			131
313864712	apartments	근형빌라			822
313864713	apartments	한양빌리지B			822
313864714	apartments	한양빌리지A			822
333073382	apartments	101동	333075749.0	반포리체아파트	23
333073384	apartments	106동	333075749.0	반포리체아파트	27
333075393	apartments	102동	333075749.0	반포리체아파트	23
333075396	apartments	108동	333075749.0	반포리체아파트	25
333257783	apartments	3동	306385386.0	삼풍아파트	17
333257784	apartments	7동	306385386.0	삼풍아파트	17
333260079	apartments		306386648.0	서초교대e편한세상	73
333260080	apartments		306386648.0	서초교대e편한세상	73
333260081	apartments		306386648.0	서초교대e편한세상	73
333260082	apartments		306386648.0	서초교대e편한세상	73
333260625	apartments		306386648.0	서초교대e편한세상	73
333260626	apartments		306386648.0	서초교대e편한세상	73
356466127	apartments	빌폴라리스 아파트			379
356466129	apartments	상지리츠빌카일룸 3차 아파트			379
356466133	apartments	상지리츠빌카일룸 2차 아파트			379
356466136	apartments	상지카일룸 아파트			379
356466137	apartments	구산아파트			379
356476364	apartments	연세리버빌3차 아파트			379
357022752	apartments		999895325.0	청담현대빌라	379
357022753	apartments		999895325.0	청담현대빌라	379
357024162	apartments	홍화 아파트			334
357024163	apartments	신동아빌라트			334
358284831	apartments	102	614482637.0	대원킨타빌아파트	262
358284832	apartments	101	614482637.0	대원킨타빌아파트	262
358286164	apartments	로데오현대아파트			262
358317570	apartments	알파임하우스아파트			260
358738793	apartments	청담휴먼스타빌아파트			376
358775726	apartments	현대아인빌아파트			196
358828875	apartments	뉴현대아파트			156
359769401	apartments	한양아파트			154
359839865	apartments	203	359839868.0	양재리본타워2단지	208
359839866	apartments	202	359839868.0	양재리본타워2단지	208
359839867	apartments	201	359839868.0	양재리본타워2단지	208
359840015	apartments				209
359840016	apartments				209
361603120	apartments	220	361603599.0	개포현대2차아파트	386
361603121	apartments	200	361603599.0	개포현대2차아파트	388
361603341	apartments	쌍용개포아파트			386
362436551	apartments	201	361603599.0	개포현대2차아파트	387
362436552	apartments	202	361603599.0	개포현대2차아파트	387
362436553	apartments	203	361603599.0	개포현대2차아파트	387
362436554	apartments	204	361603599.0	개포현대2차아파트	387
362436555	apartments	205	361603599.0	개포현대2차아파트	387
362436556	apartments	206	361603599.0	개포현대2차아파트	387
362436557	apartments	207	361603599.0	개포현대2차아파트	387
362436558	apartments	208	361603599.0	개포현대2차아파트	387
362436559	apartments	209	361603599.0	개포현대2차아파트	387
362436560	apartments	210	361603599.0	개포현대2차아파트	387
362436562	apartments	211	361603599.0	개포현대2차아파트	387
362436563	apartments	212	361603599.0	개포현대2차아파트	387
362436564	apartments	213	361603599.0	개포현대2차아파트	387
362625955	apartments	101	362625954.0	개포현대1차아파트	433
362625956	apartments	102	362625954.0	개포현대1차아파트	433
362625958	apartments	103	362625954.0	개포현대1차아파트	389
362625959	apartments	104	362625954.0	개포현대1차아파트	389
362625960	apartments	105	362625954.0	개포현대1차아파트	390
362625961	apartments	106	362625954.0	개포현대1차아파트	390
362626348	apartments	901	362626347.0	더샵 트리에	435
362626349	apartments	902	362626347.0	더샵 트리에	435
362627808	apartments	1	362627806.0	개포우성3차아파트	434
362627809	apartments	2	362627806.0	개포우성3차아파트	434
362627810	apartments	3	362627806.0	개포우성3차아파트	434
362627811	apartments	5	362627806.0	개포우성3차아파트	433
362627812	apartments	6	362627806.0	개포우성3차아파트	434
363249332	apartments	3	362627807.0	개포경남아파트	391
363249333	apartments	1	362627807.0	개포경남아파트	391
363249334	apartments	2	362627807.0	개포경남아파트	391
363249335	apartments	5	362627807.0	개포경남아파트	391
363249336	apartments	6	362627807.0	개포경남아파트	391
363249337	apartments	7	362627807.0	개포경남아파트	391
363249338	apartments	8	362627807.0	개포경남아파트	436
363249339	apartments	9	362627807.0	개포경남아파트	436
363249340	apartments	10	362627807.0	개포경남아파트	436
367791113	apartments	107동	436407134.0	신현대아파트	159
368290029	apartments	112동	491074920.0	서초래미안아파트	80
368940403	apartments		910465735.0	양재 우성아파트	210
368940406	apartments		910465735.0	양재 우성아파트	167
368940410	apartments		910465735.0	양재 우성아파트	168
368940411	apartments		910465735.0	양재 우성아파트	167
368940413	apartments		910465735.0	양재 우성아파트	167
368940414	apartments		910465735.0	양재 우성아파트	169
368940415	apartments		910465735.0	양재 우성아파트	167
368940416	apartments		910465735.0	양재 우성아파트	167
368940417	apartments		910465735.0	양재 우성아파트	167
368940419	apartments		910465735.0	양재 우성아파트	168
368940420	apartments		910465735.0	양재 우성아파트	167
369461449	apartments		910465735.0	양재 우성아파트	168
370219322	apartments	1	370219321.0	개포우성6차아파트	428
370219323	apartments	2	370219321.0	개포우성6차아파트	428
370219325	apartments		370219321.0	개포우성6차아파트	428
370219326	apartments	4	370219321.0	개포우성6차아파트	428
370219327	apartments	5	370219321.0	개포우성6차아파트	428
370219328	apartments	6	370219321.0	개포우성6차아파트	428
370219329	apartments	7	370219321.0	개포우성6차아파트	428
370219331	apartments	8	370219321.0	개포우성6차아파트	429
370327835	apartments	현대아파트			474
370330261	apartments	2	370329011.0	개포현대3차아파트	475
370330262	apartments	1	370329011.0	개포현대3차아파트	475
370330263	apartments	4	370329011.0	개포현대3차아파트	475
370330264	apartments	3	370329011.0	개포현대3차아파트	475
370330265	apartments	5	370329011.0	개포현대3차아파트	475
370331600	apartments	803	370329012.0	개포우성8차아파트	475
370331601	apartments	802	370329012.0	개포우성8차아파트	475
370331602	apartments	801	370329012.0	개포우성8차아파트	475
370389786	apartments	웨스트빌리지	370389788.0	로덴하우스	345
370389787	apartments	이스트빌리지	370389788.0	로덴하우스	345
370432224	apartments	501	370432226.0	개포주공5단지아파트	522
370432228	apartments	502	370432226.0	개포주공5단지아파트	520
370432229	apartments	503	370432226.0	개포주공5단지아파트	517
370432230	apartments	504	370432226.0	개포주공5단지아파트	517
370432231	apartments	505	370432226.0	개포주공5단지아파트	516
370432232	apartments	506	370432226.0	개포주공5단지아파트	516
370438761	apartments	1	370438757.0	개포우성4차아파트	345
370438762	apartments	2	370438757.0	개포우성4차아파트	344
370438763	apartments	3	370438757.0	개포우성4차아파트	343
370438764	apartments	5	370438757.0	개포우성4차아파트	343
370438765	apartments	6	370438757.0	개포우성4차아파트	343
370438766	apartments	7	370438757.0	개포우성4차아파트	343
370438767	apartments	8	370438757.0	개포우성4차아파트	343
370438768	apartments	9	370438757.0	개포우성4차아파트	345
379232113	apartments	두산베어스텔오피스텔			184
393356616	apartments	구의현대하이엘			629
394541406	apartments	156			595
394541409	apartments	155			595
394541410	apartments	154			595
394541411	apartments	151			596
394541412	apartments	150			596
394541413	apartments	147			596
394541414	apartments	146			596
394541415	apartments	161			595
394541416	apartments	160			595
394541417	apartments	148			596
394541418	apartments	145			596
394541419	apartments	152			596
394541420	apartments	149			596
394541421	apartments	153			595
394541422	apartments	158			595
394541423	apartments	163			595
394541424	apartments	159			595
394541425	apartments	166			595
394541426	apartments	165			595
394541428	apartments	169			595
394541429	apartments	168			595
394541430	apartments	171			595
394541431	apartments	172			595
394541433	apartments	106			595
394541434	apartments	167			595
394541435	apartments	164			595
394541436	apartments	103			595
394541437	apartments	102			595
394541438	apartments	105			595
394541439	apartments	104			595
394541440	apartments	109			595
394541441	apartments	108			595
394541442	apartments	107			595
394541443	apartments	110			595
394541444	apartments	112			595
394541445	apartments	111			595
394541446	apartments	115			595
394541447	apartments	113			595
394541448	apartments	114			595
394541449	apartments	116			595
394541450	apartments	117			595
394541451	apartments	119			595
394541452	apartments	120			595
394541453	apartments	118			595
394541454	apartments	121			595
394541455	apartments	123			595
394541456	apartments	122			595
394541457	apartments	124			595
394541458	apartments	127			595
394541459	apartments	126			595
394541460	apartments	125			595
394541461	apartments	128			595
394541462	apartments	129			595
394541463	apartments	130			595
394541464	apartments	131			595
394541465	apartments	132			595
394541466	apartments	133			595
394541467	apartments	136			595
394541468	apartments	134			595
394541469	apartments	144			596
394541470	apartments	143			596
394541471	apartments	140			596
394541472	apartments	142			596
394541473	apartments	141			596
394541475	apartments	139			595
394541476	apartments	138			595
394541477	apartments	135			595
394541478	apartments	137			595
396400109	apartments		510394405.0	래미안 펜타빌	300
431589110	apartments	105동	165196918.0	반포자이아파트	28
431800076	apartments	119동	413354845.0	신반포한신16차아파트	46
431800077	apartments	120동	413354845.0	신반포한신16차아파트	46
431800079	apartments	4동	431800078.0	강변아파트	48
431800080	apartments	1동	431800078.0	강변아파트	48
431800081	apartments	2동	431800078.0	강변아파트	48
431800082	apartments	3동	431800078.0	강변아파트	48
431800084	apartments	101동	431800083.0	잠원현대아파트	48
431800085	apartments	102동	431800083.0	잠원현대아파트	48
432034149	apartments	2동	432034136.0	미성1차아파트	157
432034150	apartments	2동	432034136.0	미성1차아파트	103
432034151	apartments	3동	432034136.0	미성1차아파트	103
436407137	apartments	120동	436407134.0	신현대아파트	162
436407139	apartments	121동	436407134.0	신현대아파트	162
436407141	apartments	123동	436407134.0	신현대아파트	162
436407145	apartments	118동	436407134.0	신현대아파트	162
436407147	apartments	117동	436407134.0	신현대아파트	162
436407149	apartments	114동	436407134.0	신현대아파트	162
436407151	apartments	108동	436407134.0	신현대아파트	160
436407153	apartments	109동	436407134.0	신현대아파트	160
436407155	apartments	112동	436407134.0	신현대아파트	160
436407157	apartments	111동	436407134.0	신현대아파트	160
436407159	apartments	110동	436407134.0	신현대아파트	160
436407161	apartments	113동	436407134.0	신현대아파트	162
436407164	apartments	125동	436407134.0	신현대아파트	163
436407167	apartments	127동	436407134.0	신현대아파트	161
436407170	apartments	122동	436407134.0	신현대아파트	162
436407174	apartments	119동	436407134.0	신현대아파트	162
436407177	apartments	116동	436407134.0	신현대아파트	162
436407182	apartments	115동	436407134.0	신현대아파트	162
436407185	apartments	126동	436407134.0	신현대아파트	163
436407187	apartments	104동	436407134.0	신현대아파트	158
436407189	apartments	105동	436407134.0	신현대아파트	158
436407193	apartments	103동	436407134.0	신현대아파트	158
436407195	apartments	102동	436407134.0	신현대아파트	158
436407199	apartments	101동	436407134.0	신현대아파트	158
436407203	apartments	106동	436407134.0	신현대아파트	159
436407206	apartments	25동	432034139.0	미성2차아파트	103
436407207	apartments	24동	432034139.0	미성2차아파트	103
436407209	apartments	23동	432034139.0	미성2차아파트	103
436407213	apartments		436407215.0	잠원상지리츠빌 카일룸아파트	102
436407217	apartments	지오빌아파트			102
436407219	apartments	빌폴라리스아파트			102
436407221	apartments	띠에라하우스아파트			102
436698264	apartments	331동	436698262.0	신반포19차아파트	39
436698265	apartments	330동	436698262.0	신반포19차아파트	37
436698269	apartments	101동	436698271.0	금호베스트빌아파트	40
436698270	apartments	102동	436698271.0	금호베스트빌아파트	40
443026467	apartments	103	443021959.0	대치삼성래미안아파트	445
443026468	apartments	101	443021959.0	대치삼성래미안아파트	445
443026469	apartments	102	443021959.0	대치삼성래미안아파트	445
443026471	apartments	104	443021959.0	대치삼성래미안아파트	445
443026472	apartments	105	443021959.0	대치삼성래미안아파트	445
443026473	apartments	106	443021959.0	대치삼성래미안아파트	445
443026474	apartments	107	443021959.0	대치삼성래미안아파트	445
443026477	apartments	108	443021959.0	대치삼성래미안아파트	445
443026478	apartments	109	443021959.0	대치삼성래미안아파트	445
443026480	apartments	110	443021959.0	대치삼성래미안아파트	445
443036684	apartments	102	443036683.0	풍림아이원1차아파트	448
443036685	apartments	101	443036683.0	풍림아이원1차아파트	448
443036686	apartments	103	443036683.0	풍림아이원1차아파트	448
443037518	apartments	201	443037517.0	풍림아이원2차아파트	448
443037519	apartments	202	443037517.0	풍림아이원2차아파트	448
450354620	apartments	7동	471726603.0	압구정한양1차아파트	263
453024763	apartments	326동	452808503.0	신반포12차아파트	98
453024764	apartments	325동	452808503.0	신반포12차아파트	97
453024765	apartments	324동	452808503.0	신반포12차아파트	42
458489720	apartments	339동	452808509.0	신반포20차아파트	36
458489722	apartments		452808510.0	한신타운아파트	35
468398488	apartments	금강아트빌 (Gumgang Art-bill)			326
468398489	apartments	골든아트빌 (Golden Art-bill)			371
468742763	apartments	1	468935319.0	개포럭키아파트	345
468746617	apartments	2	468935319.0	개포럭키아파트	345
468748444	apartments	521동			705
468748445	apartments				705
468748446	apartments				705
468748447	apartments	520동			782
468748449	apartments	529동			783
468748450	apartments	519동			711
468748451	apartments	528동			785
468748452	apartments	527동			787
468748454	apartments	515동			707
468748455	apartments	514동			709
468748456	apartments	513동			712
468748457	apartments	511동			716
468748458	apartments	512동			714
468748459	apartments	518동			709
468748460	apartments	517동			715
468748461	apartments	509동			720
468748462	apartments				720
468748463	apartments				720
468748464	apartments				720
468748465	apartments				722
468748466	apartments	525동			719
468748467	apartments	526동			788
468748468	apartments	516동			715
468752386	apartments	1	468935322.0	개포한신아파트	345
468752387	apartments	5	468935322.0	개포한신아파트	345
468752388	apartments	2	468935322.0	개포한신아파트	345
468752389	apartments	6	468935322.0	개포한신아파트	345
468752390	apartments	3	468935322.0	개포한신아파트	345
468752391	apartments	7	468935322.0	개포한신아파트	345
468752392	apartments	4	468935322.0	개포한신아파트	345
468752393	apartments	8	468935322.0	개포한신아파트	345
468752404	apartments	501	468935320.0	우성5차아파트	345
468752405	apartments	502	468935320.0	우성5차아파트	345
468752406	apartments	503	468935320.0	우성5차아파트	345
468752407	apartments	504	468935320.0	우성5차아파트	345
468926760	apartments	오피스텔			181
468926903	apartments				181
468950507	apartments	SK리더스뷰아파트			346
468950509	apartments	도곡동포스코트아파트			346
468950539	apartments	F	443030425.0	삼성타워팰리스2차	438
468950540	apartments	E	443030425.0	삼성타워팰리스2차	437
468950543	apartments	2			392
468950544	apartments	1			392
468950547	apartments	인스토피아			392
469158736	apartments	108동			375
469158737	apartments	107동			375
469158741	apartments	106동			375
469158743	apartments	105동			375
469158747	apartments	103동			375
469158748	apartments	104동			375
469158753	apartments	101동			374
469158755	apartments	102동			374
469271521	apartments	12동			793
469271522	apartments	18동			793
469271523	apartments	22동	867120831.0	장미2차아파트	796
469271524	apartments	31동	867120831.0	장미2차아파트	796
469271525	apartments	30동	867120831.0	장미2차아파트	797
469271526	apartments	29동	867120831.0	장미2차아파트	796
469271527	apartments	28동	867120831.0	장미2차아파트	799
469271528	apartments	27동	867120831.0	장미2차아파트	799
469271529	apartments	26동	867120831.0	장미2차아파트	799
469271530	apartments	25동	867120831.0	장미2차아파트	799
469271531	apartments	24동	867120831.0	장미2차아파트	799
469271532	apartments	15동			793
469271533	apartments	16동			793
469271534	apartments	19동			793
469271535	apartments	17동			798
469271536	apartments	14동			793
469271537	apartments	13동			793
469271538	apartments	11동			793
469271539	apartments	7동			793
469271540	apartments	6동			793
469271541	apartments	5동			792
469271542	apartments	8동			793
469271543	apartments	4동			792
469271544	apartments	3동			792
469271545	apartments	2동			789
469271546	apartments	1동			789
469271547	apartments	10동			793
469271549	apartments	23동	867120831.0	장미2차아파트	796
469271550	apartments	20동			795
469271553	apartments	2동	614693466.0	장미3차아파트	791
469289030	apartments	317동	471733248.0	잠실 파크리오	880
469346471	apartments	208동	471733248.0	잠실 파크리오	830
469368414	apartments	28동	432034139.0	미성2차아파트	103
469650416	apartments	1동			50
469650417	apartments	2동			50
469650418	apartments	3동			50
469650419	apartments	6동			50
469650420	apartments	5동			50
469650423	apartments	1동	431800089.0	잠원훼미리아파트	48
469650424	apartments	2동	431800089.0	잠원훼미리아파트	48
469650425	apartments	3동	431800089.0	잠원훼미리아파트	48
469650428	apartments	201동	431800091.0	잠원롯데캐슬2차아파트	48
469650429	apartments	202동	431800091.0	잠원롯데캐슬2차아파트	48
469650430	apartments	204동	431800091.0	잠원롯데캐슬2차아파트	48
469650431	apartments	207동	431800091.0	잠원롯데캐슬2차아파트	48
469650432	apartments	208동	431800091.0	잠원롯데캐슬2차아파트	48
469650433	apartments	206동	431800091.0	잠원롯데캐슬2차아파트	48
469650434	apartments	203동	431800091.0	잠원롯데캐슬2차아파트	48
469650435	apartments	205동	431800091.0	잠원롯데캐슬2차아파트	48
469650436	apartments	105동	431800092.0	잠원롯데캐슬아파트	100
469650437	apartments	101동	431800092.0	잠원롯데캐슬아파트	100
469650438	apartments	102동	431800092.0	잠원롯데캐슬아파트	100
469650439	apartments	103동	431800092.0	잠원롯데캐슬아파트	100
469650440	apartments	104동	431800092.0	잠원롯데캐슬아파트	100
469650444	apartments	미주파스텔아파트			47
469651186	apartments	신화아파트			43
469651191	apartments	351동	469651190.0	신반포27차아파트	44
469670356	apartments	606	469682978.0	개포주공 6단지 아파트	521
469670358	apartments	604	469682978.0	개포주공 6단지 아파트	523
469670362	apartments	602	469682978.0	개포주공 6단지 아파트	524
469670366	apartments	601	469682978.0	개포주공 6단지 아파트	524
469670369	apartments	603	469682978.0	개포주공 6단지 아파트	523
469670371	apartments	605	469682978.0	개포주공 6단지 아파트	521
469670372	apartments	607	469682978.0	개포주공 6단지 아파트	519
469670373	apartments	608	469682978.0	개포주공 6단지 아파트	519
469670374	apartments	609	469682978.0	개포주공 6단지 아파트	518
469894792	apartments	새서울멘션			95
469894794	apartments	새서울멘션			95
469915276	apartments	104동	1078755067.0	동아한가람아파트	899
469915277	apartments	101동	1078755067.0	동아한가람아파트	899
469915278	apartments	103동	1078755067.0	동아한가람아파트	899
469964546	apartments	강남 프루지오시티			759
469964547	apartments	강남더샵라르고			813
469964548	apartments	강남힐스테이트에코			756
469964549	apartments	강남푸르지오시티2차			756
